SAMPID	Gene	h1	h2	SMTSD	is_eGene
GTEX-S95S-0008	ENSG00000131459.12	72	51	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000131669.9	41	53	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000131788.15	37	37	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000131844.15	25	27	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000131873.5	35	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000131943.17	47	53	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000131966.13	69	69	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000132256.18	84	94	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000132541.10	82	71	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000132541.10	194	203	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000132842.13	32	35	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000132842.13	66	93	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000133106.14	57	44	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000133195.11	83	55	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000133195.11	83	64	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000133318.13	94	80	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000133657.14	185	316	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134001.12	43	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134107.4	247	157	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134109.10	59	54	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134109.10	118	106	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134575.9	60	100	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134686.18	14	43	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134779.14	61	60	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134987.11	57	36	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000134996.11	30	35	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000135070.14	29	31	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000135074.15	42	200	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000135617.3	22	37	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000135677.10	33	38	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000135821.17	21	34	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000135842.16	28	32	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000135845.9	33	30	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000135905.18	129	79	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000136010.13	22	53	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000136044.11	65	47	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000136044.11	100	92	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000136381.12	23	29	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000136444.9	35	30	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000136628.17	213	339	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000136869.13	24	62	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000136999.4	36	16	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000137509.10	54	52	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000137693.13	82	74	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000137714.2	22	29	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000137814.10	39	21	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000138050.14	30	25	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000138095.18	25	31	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000138166.5	46	58	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000138363.14	33	40	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000138381.9	58	62	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000138613.13	49	37	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000138750.14	53	50	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000138801.8	65	52	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000138801.8	176	126	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000139154.14	37	32	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000139428.11	35	32	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000139428.11	38	27	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000139496.15	28	39	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000139546.10	44	24	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000140025.15	28	31	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000140545.14	62	90	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000141101.12	35	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000141101.12	90	108	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000141682.11	31	33	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000141873.10	15	36	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000142684.8	56	62	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000142684.8	83	91	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000142694.6	21	31	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000143067.4	24	30	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000143067.4	40	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000143418.19	23	51	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000143418.19	56	100	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000143815.14	108	115	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000143924.18	61	58	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144043.11	19	36	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144118.13	29	28	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144231.10	56	36	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144283.21	167	168	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144369.12	26	48	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144455.13	57	42	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144580.13	148	98	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144597.13	112	141	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144655.14	25	32	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000144802.11	416	379	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000144824.20	29	24	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000145337.4	95	125	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000145337.4	174	224	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000145390.11	57	45	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000145632.14	38	39	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000145780.7	25	32	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000145901.14	47	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000146701.11	279	208	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000147526.19	44	46	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000147853.16	22	29	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000147955.16	97	70	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000147955.16	100	82	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000148158.16	28	38	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000148158.16	30	22	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000148229.12	34	44	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000148229.12	81	86	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000148248.13	164	157	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000149084.12	77	72	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000149089.12	73	87	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000149187.17	46	80	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000149196.15	76	54	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000149428.18	65	56	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000149428.18	131	127	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000149485.18	32	27	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000149600.11	58	33	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000149600.11	106	68	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000150753.11	109	173	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000150756.13	49	32	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000150867.13	77	144	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000151239.13	62	54	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000151474.21	32	35	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152133.14	61	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152137.6	65	92	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152518.7	156	203	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152558.14	42	43	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152558.14	127	145	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152700.13	32	21	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152767.16	41	76	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152818.18	39	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000152894.14	43	36	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000153140.8	55	42	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000153179.12	67	67	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000153214.9	26	26	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000153339.13	50	54	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000153774.8	133	96	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000154328.15	152	165	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000154678.16	46	26	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000154767.14	44	23	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000154978.12	61	23	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000155229.20	31	22	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000155252.13	19	47	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000155850.7	35	16	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000155868.7	45	29	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000155868.7	57	55	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000156011.16	24	28	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000156171.14	63	42	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000156735.10	56	46	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000157045.8	53	40	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000157045.8	101	83	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000157214.13	31	54	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000157800.17	28	29	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000158669.11	25	27	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000158773.14	21	33	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000158850.14	72	68	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000159111.12	67	70	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000159200.17	63	52	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000159346.12	59	78	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000159479.16	33	33	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000159579.13	47	16	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000159592.10	24	27	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000160216.18	36	24	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000160818.16	55	56	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000160888.6	57	43	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000161677.11	31	63	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000161888.11	20	44	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000161888.11	29	38	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000161981.10	35	32	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000161981.10	90	77	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000162434.11	156	199	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000162458.12	53	50	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000162493.16	55	34	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000162496.8	58	53	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000162496.8	46	40	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000162819.11	25	42	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000163026.11	40	35	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000163110.14	38	22	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000163312.10	34	22	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000163389.10	103	101	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000163481.7	31	44	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000163877.10	20	39	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000163946.13	34	28	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000163946.13	52	35	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000163950.12	58	48	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000163961.4	69	28	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164051.13	48	48	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164109.13	28	33	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000164109.13	46	48	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000164117.13	41	54	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164124.10	28	49	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164244.20	203	217	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000164253.13	119	124	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164331.9	45	47	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164366.3	115	79	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164442.9	30	28	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000164576.11	15	44	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164603.11	18	36	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000164603.11	27	33	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000164741.14	454	516	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164751.14	28	33	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164885.12	36	53	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000164904.17	58	56	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000164904.17	121	101	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000165271.16	22	31	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000165322.17	23	34	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000165501.16	31	39	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000165617.14	36	22	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000166181.12	37	46	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000166833.19	46	25	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000166881.9	63	58	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000167034.9	43	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000167085.11	38	31	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000167747.13	44	59	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000167962.13	65	31	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000168040.4	38	40	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000168288.12	187	163	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000168300.13	84	87	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000168300.13	172	160	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000168621.14	27	25	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000168621.14	38	25	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000168827.14	68	35	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169016.16	41	33	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169189.16	152	104	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000169228.13	61	51	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169359.13	16	39	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169359.13	31	53	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169439.11	49	46	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169439.11	139	133	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169682.17	37	42	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169919.16	33	23	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000169919.16	59	50	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000170385.9	44	43	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000170653.18	36	40	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000170852.10	28	30	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000170899.10	41	42	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000170899.10	91	109	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000171497.4	40	42	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000171497.4	81	77	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000171988.18	44	46	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000172315.5	32	24	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000172315.5	72	46	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000172340.14	54	58	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000172340.14	125	113	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000172348.14	34	96	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000172954.13	28	28	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000173546.7	31	29	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000173786.16	126	111	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000174738.12	24	33	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000174738.12	65	49	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000174891.12	47	72	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000175105.6	47	34	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000175203.15	55	56	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000175606.10	44	33	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000175792.11	92	100	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000176018.12	36	32	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000176095.11	30	24	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000176422.13	33	34	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000176903.4	35	54	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000177000.10	32	35	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000177082.12	64	75	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000177731.15	57	68	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000178381.11	56	38	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000178695.5	78	75	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000178927.17	55	38	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000179051.13	30	32	Cells - Cultured fibroblasts	FALSE
GTEX-S95S-0008	ENSG00000179630.10	28	31	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000180902.17	38	15	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000180953.11	54	40	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000180957.17	49	36	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000181467.4	38	25	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000181649.5	100	83	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000181744.8	34	47	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000182827.8	82	74	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000182934.11	103	112	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000183023.18	104	87	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000183741.11	135	126	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000183963.18	90	89	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000185483.11	26	25	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000185808.13	30	63	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000186106.11	40	26	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000186162.10	28	41	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000186625.13	41	35	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000186834.3	35	24	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000187676.7	27	54	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000187778.13	49	64	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000187778.13	85	104	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000189058.8	202	200	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000189184.11	71	72	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000196365.11	46	47	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000196497.16	40	42	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000197128.11	30	24	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000197256.10	14	48	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000197579.7	50	30	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000197646.7	27	43	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000197860.9	49	27	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000198301.11	48	74	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000198538.10	46	74	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000198680.4	53	18	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000198680.4	74	51	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000198743.6	51	24	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000198796.6	167	86	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000198860.11	33	37	Cells - Cultured fibroblasts	TRUE
GTEX-S95S-0008	ENSG00000198901.13	37	28	Cells - Cultured fibroblasts	FALSE
