GeneID	Tissue	Expr
ENSG00000175646.3	Testis	16710.0
ENSG00000175646.3	Testis	19850.0
ENSG00000175646.3	Testis	15630.0
ENSG00000175646.3	Testis	27080.0
ENSG00000175646.3	Testis	24620.0
ENSG00000175646.3	Testis	6974.0
ENSG00000175646.3	Testis	23320.0
ENSG00000175646.3	Testis	17470.0
ENSG00000175646.3	Testis	14150.0
ENSG00000175646.3	Testis	17860.0
ENSG00000175646.3	Testis	24320.0
ENSG00000175646.3	Testis	12410.0
ENSG00000175646.3	Testis	11820.0
ENSG00000175646.3	Testis	4828.0
ENSG00000175646.3	Testis	8566.0
ENSG00000175646.3	Testis	19860.0
ENSG00000175646.3	Testis	29570.0
ENSG00000175646.3	Testis	7505.0
ENSG00000175646.3	Testis	28660.0
ENSG00000175646.3	Testis	1663.0
ENSG00000175646.3	Testis	24370.0
ENSG00000175646.3	Testis	1049.0
ENSG00000175646.3	Testis	27150.0
ENSG00000175646.3	Testis	38410.0
ENSG00000175646.3	Testis	20360.0
ENSG00000175646.3	Testis	12900.0
ENSG00000175646.3	Testis	25800.0
ENSG00000175646.3	Testis	8633.0
ENSG00000175646.3	Testis	26770.0
ENSG00000175646.3	Testis	18420.0
ENSG00000175646.3	Testis	28130.0
ENSG00000175646.3	Testis	23970.0
ENSG00000175646.3	Testis	16600.0
ENSG00000175646.3	Testis	27100.0
ENSG00000175646.3	Testis	28380.0
ENSG00000168928.12	Pancreas	24330.0
ENSG00000168928.12	Pancreas	15110.0
ENSG00000168928.12	Pancreas	17440.0
ENSG00000168928.12	Pancreas	23280.0
ENSG00000168928.12	Pancreas	16280.0
ENSG00000168928.12	Pancreas	56190.0
ENSG00000168928.12	Pancreas	16500.0
ENSG00000168928.12	Pancreas	37010.0
ENSG00000168928.12	Pancreas	35230.0
ENSG00000168928.12	Pancreas	36540.0
ENSG00000168928.12	Pancreas	16140.0
ENSG00000168928.12	Pancreas	33760.0
ENSG00000168928.12	Pancreas	19710.0
ENSG00000168928.12	Pancreas	29120.0
ENSG00000168928.12	Pancreas	17080.0
ENSG00000168928.12	Pancreas	43530.0
ENSG00000168928.12	Pancreas	40140.0
ENSG00000168928.12	Pancreas	18980.0
ENSG00000168928.12	Pancreas	23810.0
ENSG00000168928.12	Pancreas	18440.0
ENSG00000168928.12	Pancreas	18370.0
ENSG00000168928.12	Pancreas	30750.0
ENSG00000168928.12	Pancreas	15100.0
ENSG00000168928.12	Pancreas	22990.0
ENSG00000168928.12	Pancreas	18250.0
ENSG00000168928.12	Pancreas	11310.0
ENSG00000168928.12	Pancreas	15850.0
ENSG00000168928.12	Pancreas	16970.0
ENSG00000168928.12	Pancreas	15280.0
ENSG00000168928.12	Pancreas	39660.0
ENSG00000168928.12	Pancreas	14690.0
ENSG00000168928.12	Pancreas	36500.0
ENSG00000168928.12	Pancreas	18820.0
ENSG00000168928.12	Pancreas	19000.0
ENSG00000168928.12	Pancreas	14530.0
ENSG00000168928.12	Pancreas	28600.0
ENSG00000168928.12	Pancreas	16430.0
ENSG00000168928.12	Pancreas	15480.0
ENSG00000168928.12	Pancreas	18070.0
ENSG00000168928.12	Pancreas	23290.0
ENSG00000168928.12	Pancreas	22440.0
ENSG00000168928.12	Pancreas	20140.0
ENSG00000168928.12	Pancreas	16140.0
ENSG00000168928.12	Pancreas	20210.0
ENSG00000168928.12	Pancreas	18070.0
ENSG00000168928.12	Pancreas	27590.0
ENSG00000168928.12	Pancreas	16650.0
ENSG00000168928.12	Pancreas	23000.0
ENSG00000168928.12	Pancreas	19660.0
ENSG00000168928.12	Pancreas	18540.0
ENSG00000168928.12	Pancreas	14570.0
ENSG00000168928.12	Pancreas	6025.0
ENSG00000168928.12	Pancreas	16360.0
ENSG00000168928.12	Pancreas	21440.0
ENSG00000168928.12	Pancreas	19710.0
ENSG00000168928.12	Pancreas	22280.0
ENSG00000168928.12	Pancreas	36220.0
ENSG00000168928.12	Pancreas	23090.0
ENSG00000168928.12	Pancreas	15550.0
ENSG00000168928.12	Pancreas	16480.0
ENSG00000168928.12	Pancreas	11870.0
ENSG00000168928.12	Pancreas	15260.0
ENSG00000168928.12	Pancreas	21560.0
ENSG00000168928.12	Pancreas	17680.0
ENSG00000168928.12	Pancreas	19580.0
ENSG00000168928.12	Pancreas	26910.0
ENSG00000168928.12	Pancreas	25710.0
ENSG00000168928.12	Pancreas	30210.0
ENSG00000168928.12	Pancreas	23210.0
ENSG00000168928.12	Pancreas	16050.0
ENSG00000168928.12	Pancreas	25570.0
ENSG00000168928.12	Pancreas	33630.0
ENSG00000168928.12	Pancreas	17570.0
ENSG00000168928.12	Pancreas	16670.0
ENSG00000168928.12	Pancreas	24040.0
ENSG00000168928.12	Pancreas	16900.0
ENSG00000168928.12	Pancreas	24490.0
ENSG00000168928.12	Pancreas	40950.0
ENSG00000168928.12	Pancreas	41850.0
ENSG00000168928.12	Pancreas	21950.0
ENSG00000168928.12	Pancreas	19950.0
ENSG00000168928.12	Pancreas	17420.0
ENSG00000168928.12	Pancreas	11380.0
ENSG00000168928.12	Pancreas	36180.0
ENSG00000168928.12	Pancreas	18580.0
ENSG00000168928.12	Pancreas	31980.0
ENSG00000168928.12	Pancreas	31350.0
ENSG00000168928.12	Pancreas	17080.0
ENSG00000168928.12	Pancreas	14490.0
ENSG00000168928.12	Pancreas	17460.0
ENSG00000168928.12	Pancreas	30540.0
ENSG00000168928.12	Pancreas	17480.0
ENSG00000168928.12	Pancreas	14990.0
ENSG00000168928.12	Pancreas	25440.0
ENSG00000168928.12	Pancreas	14820.0
ENSG00000168928.12	Pancreas	12320.0
ENSG00000168928.12	Pancreas	45600.0
ENSG00000168928.12	Pancreas	17510.0
ENSG00000168928.12	Pancreas	20130.0
ENSG00000168928.12	Pancreas	16140.0
ENSG00000168928.12	Pancreas	31580.0
ENSG00000168928.12	Pancreas	16420.0
ENSG00000168928.12	Pancreas	17850.0
ENSG00000168928.12	Pancreas	20170.0
ENSG00000168928.12	Pancreas	25390.0
ENSG00000168928.12	Pancreas	15080.0
ENSG00000168928.12	Pancreas	15260.0
ENSG00000168928.12	Pancreas	16400.0
ENSG00000168928.12	Pancreas	19270.0
ENSG00000168928.12	Pancreas	9890.0
ENSG00000168928.12	Pancreas	24310.0
ENSG00000168928.12	Pancreas	58270.0
ENSG00000168928.12	Pancreas	14150.0
ENSG00000168928.12	Pancreas	21250.0
ENSG00000168928.12	Pancreas	22400.0
ENSG00000168928.12	Pancreas	36280.0
ENSG00000168928.12	Pancreas	12160.0
ENSG00000168928.12	Pancreas	45430.0
ENSG00000168928.12	Pancreas	14890.0
ENSG00000168928.12	Pancreas	17670.0
ENSG00000168928.12	Pancreas	22300.0
ENSG00000168928.12	Pancreas	19630.0
ENSG00000168928.12	Pancreas	43700.0
ENSG00000168928.12	Pancreas	13140.0
ENSG00000168928.12	Pancreas	14690.0
ENSG00000168928.12	Pancreas	16850.0
ENSG00000168928.12	Pancreas	13900.0
ENSG00000168928.12	Pancreas	70060.0
ENSG00000168928.12	Pancreas	34820.0
ENSG00000168928.12	Pancreas	23310.0
ENSG00000168928.12	Pancreas	18610.0
ENSG00000168928.12	Pancreas	17890.0
ENSG00000168928.12	Pancreas	32480.0
ENSG00000168928.12	Pancreas	15030.0
ENSG00000168928.12	Pancreas	16780.0
ENSG00000168928.12	Pancreas	12260.0
ENSG00000168928.12	Pancreas	17010.0
ENSG00000168928.12	Pancreas	24360.0
ENSG00000168928.12	Pancreas	14110.0
ENSG00000168928.12	Pancreas	12670.0
ENSG00000168928.12	Pancreas	18900.0
ENSG00000168928.12	Pancreas	27440.0
ENSG00000168928.12	Pancreas	12610.0
ENSG00000168928.12	Pancreas	16210.0
ENSG00000168928.12	Pancreas	22080.0
ENSG00000168928.12	Pancreas	16540.0
ENSG00000168928.12	Pancreas	16160.0
ENSG00000168928.12	Pancreas	15190.0
ENSG00000168928.12	Pancreas	18520.0
ENSG00000168928.12	Pancreas	25560.0
ENSG00000168928.12	Pancreas	36890.0
ENSG00000168928.12	Pancreas	21210.0
ENSG00000168928.12	Pancreas	19370.0
ENSG00000168928.12	Pancreas	18000.0
ENSG00000168928.12	Pancreas	14940.0
ENSG00000168928.12	Pancreas	21820.0
ENSG00000168928.12	Pancreas	14890.0
ENSG00000168928.12	Pancreas	15820.0
ENSG00000168928.12	Pancreas	16930.0
ENSG00000168928.12	Pancreas	20250.0
ENSG00000168928.12	Pancreas	10350.0
ENSG00000168928.12	Pancreas	22530.0
ENSG00000168928.12	Pancreas	13280.0
ENSG00000168928.12	Pancreas	12380.0
ENSG00000168928.12	Pancreas	40510.0
ENSG00000168928.12	Pancreas	20710.0
ENSG00000168928.12	Pancreas	33240.0
ENSG00000168928.12	Pancreas	68430.0
ENSG00000168928.12	Pancreas	24870.0
ENSG00000168928.12	Pancreas	38490.0
ENSG00000168928.12	Pancreas	21860.0
ENSG00000168928.12	Pancreas	23880.0
ENSG00000168928.12	Pancreas	26570.0
ENSG00000168928.12	Pancreas	18480.0
ENSG00000168928.12	Pancreas	19660.0
ENSG00000168928.12	Pancreas	25930.0
ENSG00000168928.12	Pancreas	22720.0
ENSG00000168928.12	Pancreas	15640.0
ENSG00000168928.12	Pancreas	21790.0
ENSG00000168928.12	Pancreas	21230.0
ENSG00000168928.12	Pancreas	36130.0
ENSG00000168928.12	Pancreas	72860.0
ENSG00000168928.12	Pancreas	31360.0
ENSG00000168928.12	Pancreas	17630.0
ENSG00000168928.12	Pancreas	10150.0
ENSG00000168928.12	Pancreas	29190.0
ENSG00000168928.12	Pancreas	23560.0
ENSG00000168928.12	Pancreas	12450.0
ENSG00000168928.12	Pancreas	28120.0
ENSG00000168928.12	Pancreas	17330.0
ENSG00000168928.12	Pancreas	14650.0
ENSG00000168928.12	Pancreas	12500.0
ENSG00000168928.12	Pancreas	17310.0
ENSG00000168928.12	Pancreas	10290.0
ENSG00000168928.12	Pancreas	11260.0
ENSG00000168928.12	Pancreas	20160.0
ENSG00000168928.12	Pancreas	14760.0
ENSG00000168928.12	Pancreas	18950.0
ENSG00000168928.12	Pancreas	10750.0
ENSG00000168928.12	Pancreas	15160.0
ENSG00000168928.12	Pancreas	24530.0
ENSG00000168928.12	Pancreas	9666.0
ENSG00000168928.12	Pancreas	31020.0
ENSG00000168928.12	Pancreas	17680.0
ENSG00000168928.12	Pancreas	20020.0
ENSG00000168928.12	Pancreas	29570.0
ENSG00000168928.12	Pancreas	41660.0
ENSG00000168928.12	Pancreas	13770.0
ENSG00000168928.12	Pancreas	19480.0
ENSG00000168928.12	Pancreas	20400.0
ENSG00000168928.12	Pancreas	29220.0
ENSG00000168928.12	Pancreas	25820.0
ENSG00000168928.12	Pancreas	48090.0
ENSG00000168928.12	Pancreas	16150.0
ENSG00000168928.12	Pancreas	16760.0
ENSG00000168928.12	Pancreas	35350.0
ENSG00000168928.12	Pancreas	15670.0
ENSG00000168928.12	Pancreas	23360.0
ENSG00000168928.12	Pancreas	35230.0
ENSG00000168928.12	Pancreas	17840.0
ENSG00000168928.12	Pancreas	15780.0
ENSG00000168928.12	Pancreas	11190.0
ENSG00000168928.12	Pancreas	19110.0
ENSG00000168928.12	Pancreas	25780.0
ENSG00000168928.12	Pancreas	20050.0
ENSG00000168928.12	Pancreas	14990.0
ENSG00000168928.12	Pancreas	18790.0
ENSG00000168928.12	Pancreas	18970.0
ENSG00000168928.12	Pancreas	15690.0
ENSG00000168928.12	Pancreas	13890.0
ENSG00000168928.12	Pancreas	19950.0
ENSG00000168928.12	Pancreas	24290.0
ENSG00000168928.12	Pancreas	32250.0
ENSG00000168928.12	Pancreas	27000.0
ENSG00000168928.12	Pancreas	29180.0
ENSG00000168928.12	Pancreas	22450.0
ENSG00000168928.12	Pancreas	41540.0
ENSG00000168928.12	Pancreas	20620.0
ENSG00000168928.12	Pancreas	19150.0
ENSG00000168928.12	Pancreas	14620.0
ENSG00000168928.12	Pancreas	21340.0
ENSG00000168928.12	Pancreas	35820.0
ENSG00000168928.12	Pancreas	15310.0
ENSG00000168928.12	Pancreas	40040.0
ENSG00000168928.12	Pancreas	24120.0
ENSG00000168928.12	Pancreas	18800.0
ENSG00000168928.12	Pancreas	23440.0
ENSG00000168928.12	Pancreas	17110.0
ENSG00000168928.12	Pancreas	20020.0
ENSG00000168928.12	Pancreas	48780.0
ENSG00000168928.12	Pancreas	18780.0
ENSG00000168928.12	Pancreas	25460.0
ENSG00000168928.12	Pancreas	13890.0
ENSG00000168928.12	Pancreas	16820.0
ENSG00000168928.12	Pancreas	29290.0
ENSG00000168928.12	Pancreas	15810.0
ENSG00000168928.12	Pancreas	38350.0
ENSG00000168928.12	Pancreas	23130.0
ENSG00000168928.12	Pancreas	35830.0
ENSG00000168928.12	Pancreas	17020.0
ENSG00000168928.12	Pancreas	19560.0
ENSG00000168928.12	Pancreas	21590.0
ENSG00000168928.12	Pancreas	14220.0
ENSG00000168928.12	Pancreas	22120.0
ENSG00000168928.12	Pancreas	35870.0
ENSG00000168928.12	Pancreas	31080.0
ENSG00000168928.12	Pancreas	33720.0
ENSG00000168928.12	Pancreas	17580.0
ENSG00000168928.12	Pancreas	22640.0
ENSG00000168928.12	Pancreas	16760.0
ENSG00000168928.12	Pancreas	24340.0
ENSG00000168928.12	Pancreas	12650.0
ENSG00000168928.12	Pancreas	43320.0
ENSG00000168928.12	Pancreas	15660.0
ENSG00000168928.12	Pancreas	16210.0
ENSG00000168928.12	Pancreas	20830.0
ENSG00000168928.12	Pancreas	36490.0
ENSG00000168928.12	Pancreas	54360.0
ENSG00000168928.12	Pancreas	11370.0
ENSG00000168928.12	Pancreas	22460.0
ENSG00000168928.12	Pancreas	22260.0
ENSG00000168928.12	Pancreas	65890.0
ENSG00000168928.12	Pancreas	19110.0
ENSG00000168928.12	Pancreas	21950.0
ENSG00000168928.12	Pancreas	13700.0
ENSG00000168928.12	Pancreas	15220.0
ENSG00000168928.12	Pancreas	15560.0
ENSG00000168928.12	Pancreas	20040.0
ENSG00000168928.12	Pancreas	24290.0
ENSG00000168928.12	Pancreas	49540.0
ENSG00000168928.12	Pancreas	20540.0
ENSG00000168928.12	Pancreas	22750.0
ENSG00000168928.12	Pancreas	16220.0
ENSG00000168928.12	Pancreas	19620.0
ENSG00000168928.12	Pancreas	24080.0
ENSG00000168928.12	Pancreas	30340.0
ENSG00000168928.12	Pancreas	15660.0
ENSG00000168928.12	Pancreas	18940.0
ENSG00000168928.12	Pancreas	21140.0
ENSG00000168928.12	Pancreas	18010.0
ENSG00000168928.12	Pancreas	22550.0
ENSG00000168928.12	Pancreas	37660.0
ENSG00000168928.12	Pancreas	19300.0
ENSG00000168928.12	Pancreas	21920.0
ENSG00000168928.12	Pancreas	30910.0
ENSG00000168928.12	Pancreas	41030.0
ENSG00000168928.12	Pancreas	20240.0
ENSG00000168928.12	Pancreas	14070.0
ENSG00000168928.12	Pancreas	43040.0
ENSG00000168928.12	Pancreas	21410.0
ENSG00000168928.12	Pancreas	19340.0
ENSG00000168928.12	Pancreas	20800.0
ENSG00000168928.12	Pancreas	24510.0
ENSG00000168928.12	Pancreas	26540.0
ENSG00000168928.12	Pancreas	17180.0
ENSG00000168928.12	Pancreas	39410.0
ENSG00000168928.12	Pancreas	41570.0
ENSG00000168928.12	Pancreas	35720.0
ENSG00000168928.12	Pancreas	22990.0
ENSG00000168928.12	Pancreas	13710.0
ENSG00000168928.12	Pancreas	16430.0
ENSG00000168928.12	Pancreas	16940.0
ENSG00000168928.12	Pancreas	12950.0
ENSG00000168928.12	Pancreas	13750.0
ENSG00000168928.12	Pancreas	3392.0
ENSG00000168928.12	Pancreas	11040.0
ENSG00000168928.12	Pancreas	19960.0
ENSG00000168928.12	Pancreas	31890.0
ENSG00000168925.10	Pancreas	14430.0
ENSG00000168925.10	Pancreas	18510.0
ENSG00000168925.10	Pancreas	20980.0
ENSG00000168925.10	Pancreas	10850.0
ENSG00000168925.10	Pancreas	13040.0
ENSG00000168925.10	Pancreas	17500.0
ENSG00000168925.10	Pancreas	16250.0
ENSG00000168925.10	Pancreas	16980.0
ENSG00000168925.10	Pancreas	14830.0
ENSG00000168925.10	Pancreas	20620.0
ENSG00000168925.10	Pancreas	20250.0
ENSG00000168925.10	Pancreas	15790.0
ENSG00000168925.10	Pancreas	21740.0
ENSG00000168925.10	Pancreas	23130.0
ENSG00000168925.10	Pancreas	16280.0
ENSG00000168925.10	Pancreas	18720.0
ENSG00000168925.10	Pancreas	19210.0
ENSG00000168925.10	Pancreas	21700.0
ENSG00000168925.10	Pancreas	36880.0
ENSG00000168925.10	Pancreas	25420.0
ENSG00000168925.10	Pancreas	17780.0
ENSG00000168925.10	Pancreas	15270.0
ENSG00000168925.10	Pancreas	20150.0
ENSG00000168925.10	Pancreas	12900.0
ENSG00000168925.10	Pancreas	18860.0
ENSG00000168925.10	Pancreas	12190.0
ENSG00000168925.10	Pancreas	15660.0
ENSG00000168925.10	Pancreas	16660.0
ENSG00000168925.10	Pancreas	9367.0
ENSG00000168925.10	Pancreas	18560.0
ENSG00000168925.10	Pancreas	14030.0
ENSG00000168925.10	Pancreas	13430.0
ENSG00000168925.10	Pancreas	10460.0
ENSG00000168925.10	Pancreas	13750.0
ENSG00000168925.10	Pancreas	15220.0
ENSG00000168925.10	Pancreas	20020.0
ENSG00000168925.10	Pancreas	23930.0
ENSG00000168925.10	Pancreas	16800.0
ENSG00000168925.10	Pancreas	20030.0
ENSG00000168925.10	Pancreas	13320.0
ENSG00000168925.10	Pancreas	24930.0
ENSG00000168925.10	Pancreas	21920.0
ENSG00000168925.10	Pancreas	18590.0
ENSG00000168925.10	Pancreas	14010.0
ENSG00000168925.10	Pancreas	20180.0
ENSG00000168925.10	Pancreas	37100.0
ENSG00000168925.10	Pancreas	15000.0
ENSG00000168925.10	Pancreas	16680.0
ENSG00000168925.10	Pancreas	19700.0
ENSG00000168925.10	Pancreas	16630.0
ENSG00000168925.10	Pancreas	14590.0
ENSG00000168925.10	Pancreas	4771.0
ENSG00000168925.10	Pancreas	20140.0
ENSG00000168925.10	Pancreas	13940.0
ENSG00000168925.10	Pancreas	22830.0
ENSG00000168925.10	Pancreas	20390.0
ENSG00000168925.10	Pancreas	16180.0
ENSG00000168925.10	Pancreas	12740.0
ENSG00000168925.10	Pancreas	17880.0
ENSG00000168925.10	Pancreas	24070.0
ENSG00000168925.10	Pancreas	9073.0
ENSG00000168925.10	Pancreas	22620.0
ENSG00000168925.10	Pancreas	19620.0
ENSG00000168925.10	Pancreas	20890.0
ENSG00000168925.10	Pancreas	20850.0
ENSG00000168925.10	Pancreas	22000.0
ENSG00000168925.10	Pancreas	23460.0
ENSG00000168925.10	Pancreas	17190.0
ENSG00000168925.10	Pancreas	15140.0
ENSG00000168925.10	Pancreas	21350.0
ENSG00000168925.10	Pancreas	24820.0
ENSG00000168925.10	Pancreas	13700.0
ENSG00000168925.10	Pancreas	17670.0
ENSG00000168925.10	Pancreas	19230.0
ENSG00000168925.10	Pancreas	37940.0
ENSG00000168925.10	Pancreas	23400.0
ENSG00000168925.10	Pancreas	26410.0
ENSG00000168925.10	Pancreas	17900.0
ENSG00000168925.10	Pancreas	17260.0
ENSG00000168925.10	Pancreas	25650.0
ENSG00000168925.10	Pancreas	18770.0
ENSG00000168925.10	Pancreas	17250.0
ENSG00000168925.10	Pancreas	17200.0
ENSG00000168925.10	Pancreas	17490.0
ENSG00000168925.10	Pancreas	22620.0
ENSG00000168925.10	Pancreas	28810.0
ENSG00000168925.10	Pancreas	17460.0
ENSG00000168925.10	Pancreas	18090.0
ENSG00000168925.10	Pancreas	18990.0
ENSG00000168925.10	Pancreas	15820.0
ENSG00000168925.10	Pancreas	27830.0
ENSG00000168925.10	Pancreas	24380.0
ENSG00000168925.10	Pancreas	11360.0
ENSG00000168925.10	Pancreas	22900.0
ENSG00000168925.10	Pancreas	19540.0
ENSG00000168925.10	Pancreas	13430.0
ENSG00000168925.10	Pancreas	25880.0
ENSG00000168925.10	Pancreas	19070.0
ENSG00000168925.10	Pancreas	9198.0
ENSG00000168925.10	Pancreas	18820.0
ENSG00000168925.10	Pancreas	14650.0
ENSG00000168925.10	Pancreas	21250.0
ENSG00000168925.10	Pancreas	19650.0
ENSG00000168925.10	Pancreas	12420.0
ENSG00000168925.10	Pancreas	13640.0
ENSG00000168925.10	Pancreas	11100.0
ENSG00000168925.10	Pancreas	30970.0
ENSG00000168925.10	Pancreas	29520.0
ENSG00000168925.10	Pancreas	13470.0
ENSG00000168925.10	Pancreas	5465.0
ENSG00000168925.10	Pancreas	29020.0
ENSG00000168925.10	Pancreas	15770.0
ENSG00000168925.10	Pancreas	12530.0
ENSG00000168925.10	Pancreas	27730.0
ENSG00000168925.10	Pancreas	21520.0
ENSG00000168925.10	Pancreas	20860.0
ENSG00000168925.10	Pancreas	13450.0
ENSG00000168925.10	Pancreas	17700.0
ENSG00000168925.10	Pancreas	15740.0
ENSG00000168925.10	Pancreas	13470.0
ENSG00000168925.10	Pancreas	36220.0
ENSG00000168925.10	Pancreas	17890.0
ENSG00000168925.10	Pancreas	18320.0
ENSG00000168925.10	Pancreas	16030.0
ENSG00000168925.10	Pancreas	15640.0
ENSG00000168925.10	Pancreas	15600.0
ENSG00000168925.10	Pancreas	24530.0
ENSG00000168925.10	Pancreas	17980.0
ENSG00000168925.10	Pancreas	17850.0
ENSG00000168925.10	Pancreas	24460.0
ENSG00000168925.10	Pancreas	21430.0
ENSG00000168925.10	Pancreas	27400.0
ENSG00000168925.10	Pancreas	18700.0
ENSG00000168925.10	Pancreas	18620.0
ENSG00000168925.10	Pancreas	24920.0
ENSG00000168925.10	Pancreas	17330.0
ENSG00000168925.10	Pancreas	36140.0
ENSG00000168925.10	Pancreas	23670.0
ENSG00000168925.10	Pancreas	15690.0
ENSG00000168925.10	Pancreas	15110.0
ENSG00000168925.10	Pancreas	16350.0
ENSG00000168925.10	Pancreas	14140.0
ENSG00000168925.10	Pancreas	15380.0
ENSG00000168925.10	Pancreas	21580.0
ENSG00000168925.10	Pancreas	19120.0
ENSG00000168925.10	Pancreas	18550.0
ENSG00000168925.10	Pancreas	10340.0
ENSG00000168925.10	Pancreas	24360.0
ENSG00000168925.10	Pancreas	15420.0
ENSG00000168925.10	Pancreas	16220.0
ENSG00000168925.10	Pancreas	19020.0
ENSG00000168925.10	Pancreas	18730.0
ENSG00000168925.10	Pancreas	12830.0
ENSG00000168925.10	Pancreas	20460.0
ENSG00000168925.10	Pancreas	26960.0
ENSG00000168925.10	Pancreas	36200.0
ENSG00000168925.10	Pancreas	19820.0
ENSG00000168925.10	Pancreas	13010.0
ENSG00000168925.10	Pancreas	13120.0
ENSG00000168925.10	Pancreas	18160.0
ENSG00000168925.10	Pancreas	9893.0
ENSG00000168925.10	Pancreas	21800.0
ENSG00000168925.10	Pancreas	9930.0
ENSG00000168925.10	Pancreas	17610.0
ENSG00000168925.10	Pancreas	18680.0
ENSG00000168925.10	Pancreas	21840.0
ENSG00000168925.10	Pancreas	14320.0
ENSG00000168925.10	Pancreas	19010.0
ENSG00000168925.10	Pancreas	11840.0
ENSG00000168925.10	Pancreas	16320.0
ENSG00000168925.10	Pancreas	21160.0
ENSG00000168925.10	Pancreas	16870.0
ENSG00000168925.10	Pancreas	12790.0
ENSG00000168925.10	Pancreas	21230.0
ENSG00000168925.10	Pancreas	26160.0
ENSG00000168925.10	Pancreas	20990.0
ENSG00000168925.10	Pancreas	18030.0
ENSG00000168925.10	Pancreas	22080.0
ENSG00000168925.10	Pancreas	18450.0
ENSG00000168925.10	Pancreas	24300.0
ENSG00000168925.10	Pancreas	19070.0
ENSG00000168925.10	Pancreas	11560.0
ENSG00000168925.10	Pancreas	16540.0
ENSG00000168925.10	Pancreas	17450.0
ENSG00000168925.10	Pancreas	12640.0
ENSG00000168925.10	Pancreas	20360.0
ENSG00000168925.10	Pancreas	31130.0
ENSG00000168925.10	Pancreas	16290.0
ENSG00000168925.10	Pancreas	15830.0
ENSG00000168925.10	Pancreas	23010.0
ENSG00000168925.10	Pancreas	13270.0
ENSG00000168925.10	Pancreas	20770.0
ENSG00000168925.10	Pancreas	15170.0
ENSG00000168925.10	Pancreas	13480.0
ENSG00000168925.10	Pancreas	12940.0
ENSG00000168925.10	Pancreas	7834.0
ENSG00000168925.10	Pancreas	19350.0
ENSG00000168925.10	Pancreas	17290.0
ENSG00000168925.10	Pancreas	13420.0
ENSG00000168925.10	Pancreas	16470.0
ENSG00000168925.10	Pancreas	26230.0
ENSG00000168925.10	Pancreas	11870.0
ENSG00000168925.10	Pancreas	14900.0
ENSG00000168925.10	Pancreas	13240.0
ENSG00000168925.10	Pancreas	12450.0
ENSG00000168925.10	Pancreas	13040.0
ENSG00000168925.10	Pancreas	17010.0
ENSG00000168925.10	Pancreas	11250.0
ENSG00000168925.10	Pancreas	23670.0
ENSG00000168925.10	Pancreas	23140.0
ENSG00000168925.10	Pancreas	16120.0
ENSG00000168925.10	Pancreas	24360.0
ENSG00000168925.10	Pancreas	7604.0
ENSG00000168925.10	Pancreas	20070.0
ENSG00000168925.10	Pancreas	13880.0
ENSG00000168925.10	Pancreas	16900.0
ENSG00000168925.10	Pancreas	15830.0
ENSG00000168925.10	Pancreas	23980.0
ENSG00000168925.10	Pancreas	16670.0
ENSG00000168925.10	Pancreas	15890.0
ENSG00000168925.10	Pancreas	19660.0
ENSG00000168925.10	Pancreas	16990.0
ENSG00000168925.10	Pancreas	15410.0
ENSG00000168925.10	Pancreas	12590.0
ENSG00000168925.10	Pancreas	12270.0
ENSG00000168925.10	Pancreas	25130.0
ENSG00000168925.10	Pancreas	32730.0
ENSG00000168925.10	Pancreas	21620.0
ENSG00000168925.10	Pancreas	21800.0
ENSG00000168925.10	Pancreas	16560.0
ENSG00000168925.10	Pancreas	24780.0
ENSG00000168925.10	Pancreas	23260.0
ENSG00000168925.10	Pancreas	15420.0
ENSG00000168925.10	Pancreas	28560.0
ENSG00000168925.10	Pancreas	22830.0
ENSG00000168925.10	Pancreas	25370.0
ENSG00000168925.10	Pancreas	18430.0
ENSG00000168925.10	Pancreas	14600.0
ENSG00000168925.10	Pancreas	19510.0
ENSG00000168925.10	Pancreas	20300.0
ENSG00000168925.10	Pancreas	18110.0
ENSG00000168925.10	Pancreas	16170.0
ENSG00000168925.10	Pancreas	19450.0
ENSG00000168925.10	Pancreas	16610.0
ENSG00000168925.10	Pancreas	25130.0
ENSG00000168925.10	Pancreas	17060.0
ENSG00000168925.10	Pancreas	23870.0
ENSG00000168925.10	Pancreas	24870.0
ENSG00000168925.10	Pancreas	23660.0
ENSG00000168925.10	Pancreas	23450.0
ENSG00000168925.10	Pancreas	17870.0
ENSG00000168925.10	Pancreas	13480.0
ENSG00000168925.10	Pancreas	14990.0
ENSG00000168925.10	Pancreas	25220.0
ENSG00000168925.10	Pancreas	25780.0
ENSG00000168925.10	Pancreas	20890.0
ENSG00000168925.10	Pancreas	12940.0
ENSG00000168925.10	Pancreas	28140.0
ENSG00000168925.10	Pancreas	15370.0
ENSG00000168925.10	Pancreas	14600.0
ENSG00000168925.10	Pancreas	12320.0
ENSG00000168925.10	Pancreas	18360.0
ENSG00000168925.10	Pancreas	14690.0
ENSG00000168925.10	Pancreas	24140.0
ENSG00000168925.10	Pancreas	20540.0
ENSG00000168925.10	Pancreas	15330.0
ENSG00000168925.10	Pancreas	16330.0
ENSG00000168925.10	Pancreas	12980.0
ENSG00000168925.10	Pancreas	24890.0
ENSG00000168925.10	Pancreas	19860.0
ENSG00000168925.10	Pancreas	19080.0
ENSG00000168925.10	Pancreas	10120.0
ENSG00000168925.10	Pancreas	12650.0
ENSG00000168925.10	Pancreas	19430.0
ENSG00000168925.10	Pancreas	15210.0
